facts_url,text
https://www.healthline.com/health-news/flu-allergies-coronavirus-different-symptoms,fatigue and body aches are symptoms of both the flu and the new coronavirus but the flu usually does nt cause shortness of breath .. 
https://www.healthline.com/health-news/fda-says-avoid-9-hand-sanitizers-that-contain-toxic-methanol,the food and drug administration now lists 75 hand sanitizer products that the agency says are tainted with methanol. experts say you should contact your healthcare provider if you have used any of them. 
https://www.healthline.com/health-news/why-are-covid-19-cases-hospitalizations-spiking-in-california,experts say the surge in hospitalizations and covid-19 cases in callfornia is n't likely to recede any time this summer. 
https://www.healthline.com/health-news/more-young-people-are-getting-covid-19-what-that-means-for-the-outbreak,reported rates of covid-19 are dropping in some parts of the country but in many southern and western states the new coronavirus that causes the disease is rapidly spreading. young people are now driving increasing infections. 
https://www.healthline.com/health-news/no-face-masks-cant-cause-co2-poisoning,experts say that masks even the n95 type used by medical professionals pose no risk to healthy people. however the cdc advises that we should use cloth masks to reserve enough n95s for healthcare workers. 
https://www.healthline.com/health-news/people-more-likely-to-keep-their-distance-if-youre-wearing-a-mask,wearing a mask not only helps stop the spread of covid-19 by catching the tiny droplets that are released when we speak cough or sneeze masks also serve as visual reminders causing others to maintain physical distance .. 
https://www.healthline.com/health-news/is-covid-19-triggering-type-1-and-type-2-diabetes,experts say people being diagnosed with diabetes while being treated for covid-19 may simply have had undiagnosed cases of the disease .. 
https://www.healthline.com/health-news/lenox-hill-doctor-discusses-netflix-series-and-life-in-new-york-city-emergency-room,dr. mirtha macri talks about working in lenox hill hospital 's emergency room while pregnant and what it was like to be filmed for a netflix documentary. 
https://www.healthline.com/health-news/drug-resistant-bacteria-can-be-hidden-danger-for-people-with-covid-19,nearly half of patients who ve died from covid-19 had a secondary bacterial infection. sometimes these secondary infections are resistant to antibiotics and antifungals making them difficult and potentially impossible to treat. 
https://www.healthline.com/health-news/why-we-need-to-learn-to-live-with-covid-19,experts say with the recent rise in covid-19 cases and hospitalizations the united states wo n't see any easing of the pandemic in the months ahead .. 
https://www.healthline.com/health-news/lifelong-lung-damage-the-serious-covid-19-complication-that-can-hit-people-in-their-20s,severe cases of covid-19 can cause lasting damage to the lungs that may necessitate surgery or even organ transplants .. 
https://www.healthline.com/health-news/does-your-blood-type-increase-your-risk-for-coronavirus,experts say past studies have shown a connection between blood types and certain conditions and illnesses but more research needs to be done on the possible link to covid-19 risk .. 
https://www.healthline.com/health-news/how-covid-19-disrupted-education-what-parents-can-do,experts say parents should continue home education for children this summer along with plenty of free time for playing .. 
https://www.healthline.com/health-news/7-simple-ways-to-protect-yourself-from-covid-19-as-you-leave-lockdown,as many states begin reopening it 's important to remember the covid-19 pandemic is still spreading. however health professionals say there are several simple ways you can protect yourself when you begin heading into public places again. 
https://www.healthline.com/health-news/utah-woman-with-diabetes-asthma-and-ms-beat-covid-19,kimberly ishoy has a number of underlying medical conditions but she was able to defeat covid-19 with determination support and her triathlon training .. 
https://www.healthline.com/health-news/cdc-gives-guidelines-for-travel-cookouts,the cdc emphasizes the importance of staying home when sick maintaining physical distancing wearing face masks and practicing good hand hygiene .. 
https://www.healthline.com/health-news/home-monitoring-can-improve-health-ease-anxiety-for-covid-19-patient,a new report from northwestern medicine shows that a home monitoring system not only helps patients feel less frightened about their illness but it 's helped catch a number of patients whose symptoms have rapidly declined and required immediate transport to the emergency room .. 
https://www.healthline.com/health-news/why-your-gym-dentist-or-hairdresser-may-ask-you-to-sign-a-covid-19-liability-waiver,gyms yoga studios hair salons and other businesses are using liability waivers to shield themselves from lawsuits should a customer later develop covid-19 or even die from it .. 
https://www.healthline.com/health-news/covid-19-reopening-consequences-cases-rising,many states that reopened businesses in mid may are now seeing increases in covid-19 cases. experts say it 's more important than ever now to wear masks and maintain physical distancing. 
https://www.healthline.com/health-news/first-drug-found-to-help-covid-19-patients-according-to-study,"researchers in the united kingdom say that dexamethasone a steroid commonly used to treat inflammation can drastically reduce death in patients who are severely sick with covid-19. in a study of more than 6,000 covid-19 patients it reduced deaths by a third in patients on ventilators and by a fifth in patients needing oxygen support. "
https://www.healthline.com/health-news/how-covid-19-affects-children-compared-to-adults,research on covid-19 pediatric patients is still limited but a new study offers a fresh perspective on the early diagnosis and epidemic control of covid-19 in children and could enhance early intervention and diagnosis .. 
https://www.healthline.com/health-news/how-to-reduce-your-covid-19-risk-during-your-daily-work-commute,from biking to riding public transportation here 's how to make your commute to work as safe as possible for you and others .. 
https://www.healthline.com/health-news/what-to-know-about-mutation-and-covid-19,the new coronavirus has already mutated a handful of times which has many people wondering whether the mutations could lead to a more severe deadlier disease. but the new mutations are extremely similar to the original virus and do nt seem to be any more aggressive. 
https://www.healthline.com/health-news/5-simple-tips-to-help-manage-social-anxiety-after-leaving-lockdown,as states reopen you may find you feel anxious about socializing in public again. experts say these simple tips may help. 
https://www.healthline.com/health-news/rising-covid-19-in-arizona-could-be-warning-sign-as-states-reopen,arizona has emerged as one of the biggest covid-19 hot spots in the country with cases nearly two times greater than what was reported in the state around memorial day .. 
https://www.healthline.com/health-news/covid-19-hotels-airbnb-safety,experts recommend that travelers check in with a hotel before departure to make sure its following cdc guidelines on covid-19 .. 
https://www.healthline.com/health-news/why-1-in-4-parents-are-hesitant-to-have-their-children-vaccinated-against-the-flu,researchers say 26 percent of parents expressed reluctance to have their children get flu shots while only 6 percent were hesitant about the vaccinations given to children during their first few years of life .. 
https://www.healthline.com/health-news/is-the-new-coronavirus-getting-weaker-what-to-know,some doctors say people with covid-19 do nt seem to be getting as sick and that people recently tested are showing a lower viral load compared to those who tested positive for covid-19 a few months ago .. 
https://www.healthline.com/health-news/will-covid-19-finally-get-us-to-take-our-diets-seriously,experts are calling on the food industry to make systemic changes to help ease the obesity pandemic during the covid-19 pandemic .. 
https://www.healthline.com/health-news/yes-you-can-get-covid-19-from-someone-without-symptoms,although the true rates of asymptomatic and pre symptomatic transmission remain unknown the cdc has reported cases in which people without symptoms appear to have passed sars cov-2 on to others .. 
https://www.healthline.com/health-news/people-believe-unproven-conspiracy-theories-about-covid-19,"a recent online survey of about 2,500 people found that 25 percent either showed a consistent pattern or very high levels of endorsing conspiracy thinking about the novel coronavirus .. "
https://www.healthline.com/health-news/important-cancer-screenings-have-decreased-during-covid-19,here 's why experts say concerns about exposure to the new coronavirus should n't stop you from getting important cancer screenings .. 
https://www.healthline.com/health-news/if-youve-been-in-a-crowd-should-you-get-tested-for-covid-19,if you 've recently been in a large group of people here 's what to do in the following days and weeks to best protect your health and the health of others during the covid-19 pandemic .. 
https://www.healthline.com/health-news/false-hope-what-false-hope-covid-19-vaccine-early-next-year,experts say issues such as vaccine safety supply chains and public trust need to be resolved before a covid-19 vaccine is administered .. 
https://www.healthline.com/health-news/heres-why-covid-19-can-spread-so-easily-at-gyms-and-fitness-classes,people are antsy to get back to their normal exercise routines but many are left wondering how risky going to a gym is right now. early evidence shows covid-19 can spread readily in confined spaces where people are rigorously working out. 
https://www.healthline.com/health-news/my-kid-is-immunocompromised-heres-how-life-has-changed-during-covid-19,for leah campbell and her daughter who 's immunocompromised the pandemic has complicated nearly every detail of their lives because her child is at greater risk of death from covid-19 .. 
https://www.healthline.com/health-news/without-lockdowns-another-60-million-people-in-us-could-have-developed-covid-19,without interventions covid-19 cases would have grown at an average of about 38 percent per day meaning the number of cases would have doubled about every two days .. 
https://www.healthline.com/health-news/places-higher-risk-for-covid-19,experts say bars churches theaters and hair salons are among the higher risk places for contracting the coronavirus that causes covid-19 .. 
https://www.healthline.com/health-news/please-do-not-put-bleach-on-food-to-avoid-covid-19,a recent survey finds a significant percentage of people are misusing cleaners and disinfectants to reduce covid-19 risk and this behavior has caused injuries according to the cdc .. 
https://www.healthline.com/health-news/researchers-unveil-the-best-ways-to-lift-covid-19-lockdowns,researchers say lockdowns should be lifted in phases with perhaps younger adults and other low risk populations in the initial reopening .. 
https://www.healthline.com/health-news/is-it-safe-to-see-my-friends-and-family-again,as more states begin reopening experts say socializing with a limited number of friends and family outside your home can be done. but taking precautions such as physical distancing wearing masks and practicing good hygiene are all vital. 
https://www.healthline.com/health-news/hot-weather-may-make-it-harder-for-the-coronavirus-to-survive-on-surfaces,not only does covid-19 spread by contact with contaminated surfaces but new research finds that weather can influence how long the virus survives. scientists found that higher humidity could allow the virus to remain infectious longer. 
https://www.healthline.com/health-news/people-with-cancer-have-to-choose-between-treatment-and-covid-19-risks,people with cancer face a double risk for covid-19. they must venture out into public to get treatment. plus the treatments can weaken their immune systems. 
https://www.healthline.com/health-news/when-should-you-get-a-covid-19-test-what-about-an-antibody-test,tests for covid-19 include the polymerase chain reaction pcr diagnostic test which is a nasal swab as well as the antibody test a blood test that may be able to tell whether you had an infection in the past .. 
https://www.healthline.com/health-news/more-people-eating-plant-based-protein,meat shortages environmental concerns and a desire to eat a healthier diet are among the top reasons people say their interest in plant based foods has increased during the covid-19 pandemic .. 
https://www.healthline.com/health-news/double-bubble-strategy-can-help-during-covid19-how-to-do-it-properly,experts say you can expand your social circle with more households if you do it carefully by selecting the right people and still maintaining physical distancing and other safety precautions .. 
https://www.healthline.com/health-news/dr-anthony-fauci-this-will-end-and-we-will-get-control-over-it,in an interview with healthline dr. anthony fauci discusses how covid-19 is his worst nightmare as well as the possibility of a vaccine early next year and what the long term future holds. 
https://www.healthline.com/health-news/wearing-a-mask-can-help-us-get-out-of-lockdown-safely,masks may be the key to keeping covid-19 at bay and avoiding lockdowns in the future new research suggests .. 
https://www.healthline.com/health-news/why-companies-are-making-billions-of-covid-19-vaccine-doses-that-may-not-work,even before late stage clinical trials are finished the united states plans to order millions of doses of a promising coronavirus vaccine candidate dr. anthony fauci the director of the national institute of allergy and infectious diseases and a member of the white house coronavirus task force said tuesday. 
https://www.healthline.com/health-news/to-the-icu-and-back-how-3-people-overcame-severe-cases-of-covid-19,lonnie haley joe biasi and kathleen ronan were each hospitalized with severe cases of covid-19. now that they 've recovered they 're sharing their personal experiences to help raise awareness of the seriousness of covid-19. 
https://www.healthline.com/health-news/covid-19-racing-through-nursing-homes-what-families-can-do,experts say nursing facilities are nt really set up to deal with a pandemic such as covid-19 .. 
https://www.healthline.com/health-news/too-early-to-know-if-hydroxychloroquine-will-work,until we have results from larger well designed trials which are currently underway hydroxychloroquine and chloroquine should only be used under the close supervision of a physician .. 
https://www.healthline.com/health-news/heres-what-happened-in-sweden-and-you-cant-compare-it-to-u-s,some americans opposed to lockdown measures look to sweden for inspiration which has largely remained open. but sweden has n't come through the pandemic unscathed. 
https://www.healthline.com/health-news/kerri-walsh-jennings-on-staying-healthy-during-covid,olympian kerri walsh jennings shares how she s continuing take a gold medal approach to her health at home while on lockdown and how you can too .. 
https://www.healthline.com/health-news/the-places-youre-least-likely-to-get-covid-19,experts say backyard gatherings camping trips and picnics can be safe as long as everyone adheres to safety protocols .. 
https://www.healthline.com/health-news/shortages-of-antidepressant-zoloft-reported-in-the-midst-of-covid-19-pandemic,experts advise people who use zoloft and other antidepressant medications to refill prescriptions early and to stay in contact with their mental health professionals .. 
https://www.healthline.com/health-news/lyme-disease-and-covid-19-can-share-similar-symptoms-how-to-tell-them-apart,many of the symptoms of lyme disease and covid-19 are nonspecific. that means a wide variety of health conditions may cause them. 
https://www.healthline.com/health-news/why-wearing-a-mask-is-important-when-going-to-protest,recent mass protests have eclipsed efforts to reduce covid-19 risk but wearing face masks and practicing physical distancing as much as possible may still reduce the rate of infection even during this period of social unrest .. 
https://www.healthline.com/health-news/how-one-nursing-home-stopped-a-covid-19-outbreak,deaths from the coronavirus in nursing homes account for more than half of all fatalities in 14 states according to a kaiser family foundation report out in may. during the same month the centers for medicare medicaid services cms announced reopening guidelines recommending daily screening and weekly testing for residents and staff. 
https://www.healthline.com/health-news/what-new-cdc-guidelines-mean-for-workplaces-as-they-reopen,experts say business owners should adopt safety practices that best fit their workplace during the covid-19 pandemic. 
https://www.healthline.com/health-news/what-life-is-like-waiting-for-an-organ-transplant-during-the-covid-19-pandemic,in the united states the number of recovered organs dropped by about 50 percent from early march to early april. the number of transplanted kidneys fell by about the same amount. 
https://www.healthline.com/health-news/is-it-safe-to-dine-in-a-restaurant-during-covid19,experts urge consumers to check their restaurants safety procedures as well as to be aware of high risk items such as menus and silverware .. 
https://www.healthline.com/health-news/covid-fears-reopenings-people-immunocompromised,people who have compromised immune systems say they 're being cautious as businesses and public facilities reopen .. 
https://www.healthline.com/health-news/doctors-arent-just-fighting-a-pandemic-theyre-also-fighting-an-infodemic,from conspiracy theories to well intentioned yet inaccurate advice doctors are facing additional challenges during the covid-19 pandemic from the amount of misinformation currently spreading about the virus .. 
https://www.healthline.com/health-news/face-masks-may-be-irritating-your-skin,from maskne to rosacea there are a few different ways wearing a face mask may be irritating your skin. heres how to treat it. 
https://www.healthline.com/health-news/what-to-know-about-covid-19-testing-right-now,a readily available effective vaccine is what s going to pull us out of the pandemic but it ll be several months until we reach that point. until then knowing who has and has had the respiratory infection is thought to be the key to reopening the economy. 
https://www.healthline.com/health-news/yes-states-are-reopening-that-doesnt-mean-the-pandemic-is-over,after several weeks of stay at home orders all 50 states are currently in the process of reopening to some degree. but the lift on restrictions does n't mean the risk of covid-19 has diminished. 
https://www.healthline.com/health-news/model-finds-midwest-and-southern-states-at-risk-for-covid-19-surges-as-they-reopen,modeling finds that new clusters of covid-19 could appear in different parts of the country as lockdown restrictions are eased. however researchers believe that this risk can be reduced by continuing to follow physical distancing guidelines and using face masks. 
https://www.healthline.com/health-news/50-percent-of-people-with-covid19-not-aware-have-virus,experts say these carriers with no symptoms allow the virus to spread more quickly and more easily. it 's one reason face masks have become more important. 
https://www.healthline.com/health-news/how-one-person-can-transmit-covid19-to-dozens-in-just-a-few-hours,a covid-19 super spreader event occurs when someone who 's carrying sars cov-2 passes the virus to multiple people at an event or gathering .. 
https://www.healthline.com/health-news/healthier-behaviors-during-covid19,from trying new diets to beginning fitness routines at home the covid-19 pandemic has motivated many people to take control of their health in a number of different ways .. 
https://www.healthline.com/health-news/people-reinfected-with-covid-19-werent-infectious,doctors and researchers have been unsure whether recovered people who test positive again continue to be contagious or if they could get reinfected a second time. new research has found that recovered covid-19 patients who test positive again are n't infectious. 
https://www.healthline.com/health-news/covid19-hair-nail-salons-safety-risk,experts say there 's no way to avoid an increased risk since customers and employees are so close together in barber shops and nail salons. 
https://www.healthline.com/health-news/exercise-when-how-sleep-better-covid19,experts say cardio strength training and yoga done during the day can help you sleep better especially during the covid-19 pandemic .. 
https://www.healthline.com/health-news/can-you-get-your-annual-physical-dental-checkup-right-now,with states starting to open up you might be wondering whether you can finally get that checkup dental cleaning or cancer screening you ve been pushing off. heres what you need to know about scheduling preventive care appointments during the pandemic. 
https://www.healthline.com/health-news/going-to-beach-pool-what-to-know-covid19-risk,in the wake of covid-19 this years memorial day celebrations are going to be a bit different. while much of the country is reopening its beaches and pools for the festivities there are still valid concerns over how to do so safely. 
https://www.healthline.com/health-news/new-cdc-guidelines-say-covid-19-unlikely-to-spread-via-contaminated-surfaces,cdc released new guidelines on how to safely reopen the country during the covid-19 pandemic .. 
https://www.healthline.com/health-news/blacklight-video-shows-how-easy-covid-can-spread,a new study shows that some workers may not properly use ppe which causes the cross contamination .. 
https://www.healthline.com/health-news/humans-thrive-on-new-and-diverse-experiences-how-to-make-that-work-under-lockdown,research shows that daily new experiences can improve connections in the brain and leave us feeling stronger and happier .. 
https://www.healthline.com/health-news/how-covid-19-triggers-heart-conditions,despite the fact that covid-19 is considered an illness of the lungs many patients who contract the coronavirus experience cardiac issues. new research suggests there are a few mechanisms as to why covid-19 damages the heart the widespread inflammation the infection causes the possibility that the virus directly infects and injures the cardiovascular system and the overall stress the infection puts on pre existing heart conditions. 
https://www.healthline.com/health-news/what-to-know-about-covid-19-and-strokes,although typically considered a lung infection covid-19 has been found to cause blood clots that can cause severe stroke. experts say that this can happen in any patients regardless of age and even in those with few or no symptoms. 
https://www.healthline.com/health-news/how-covid-19-may-damage-your-heart,typically considered a threat to the lungs covid-19 also presents a significant threat to heart health according to recently published research .. 
https://www.healthline.com/health-news/can-mouthwash-help-stop-covid-19,research finds that mouthwash ingredients have a potential role in the fight against covid-19. they say that commercially available mouthwash could damage the coronavirus in such a way to render it harmless. but experts say the virus can still replicate in the throat so it is not a replacement for masks. 
https://www.healthline.com/health-news/what-a-covid-19-wave-in-the-fall-could-look-like,experts are warning that the virus will continue to pose a public health threat throughout the spring and summer. even if we do see a drop in infection rates history suggests the pandemic may surge again later on. 
https://www.healthline.com/health-news/will-we-really-have-a-covid-19-vaccine-in-january,several companies are doing research on a covid-19 vaccine. how quickly they can develop it will depend on how clinical trials go. 
https://www.healthline.com/health-news/covid-19-when-safe-for-employees-to-return-to-work,experts say companies need to institute safety rules such as physical distancing and ventilation to make sure their employees stay healthy .. 
https://www.healthline.com/health-news/when-will-we-know-if-reopening-states-has-worked-or-backfired,a gallup poll found that 58 percent of u.s. adults are completely or mostly isolating themselves. the number declined from 75 percent between march 30 and april 5. 
https://www.healthline.com/health-news/trump-is-taking-hydroxychloroquine-why-experts-think-this-is-a-bad-idea,hydroxychloroquine and chloroquine are both approved by the fda to treat or prevent malaria and certain autoimmune conditions such as lupus and rheumatoid arthritis. they have not been approved as a covid-19 treatment. 
https://www.healthline.com/health-news/the-pandemic-will-cause-ptsd-for-some-heres-what-we-can-do-about-it,both during and after the covid-19 pandemic some people will experience trauma and as a result ptsd. but there are steps you can take now that will help lower your risk and alleviate your anxiety. 
https://www.healthline.com/health-news/covid-19-virus-wind-carry-6-feet,researchers say droplets from the new coronavirus can travel as far as 18 feet even in a light wind. it 's unknown however how long the coronavirus can survive while airborne. 
https://www.healthline.com/health-news/covid19-causing-decrease-in-child-vaccinations,doctors are informing parents how to bring in their children for vaccinations in the midst of covid-19 sheltering. they re concerned about increases in illnesses such as measles and whooping cough. 
https://www.healthline.com/health-news/what-to-know-pmis-syndrome-linked-to-covid-19-affects-children,the first alert of this syndrome was reported just a few weeks ago but now health experts across the globe are warning parents to look for symptoms of pediatric multisystem inflammatory syndrome pmis. children with pmis experience an immune response that affects blood vessels and arteries leading to inflammation that can cause heart damage. 
https://www.healthline.com/health-news/covid-19-is-ruining-hospitals-financially-heres-why,according to a report out this month from the american hospital association hospitals will face 202.6 billion in losses between march 1 and june 30 this year. that s an average of 50.7 billion per month. 
https://www.healthline.com/health-news/covid-19-hurting-research-on-diabetes-cancer-parkinsons-disease,experts say funding has decreased and laboratories have closed as covid-19 has taken away resources and funding from other diseases .. 
https://www.healthline.com/health-news/certain-type-n95-mask-harm-covid19-spread,experts say certain n95 masks with front valves protect the user but do n't prevent that person from spreading covid-19 to others nearby. 
https://www.healthline.com/health-news/social-distancing-was-just-supposed-to-buy-us-time-was-it-enough,though evidence is still limited on the impact of physical social distancing early data suggests that it did nt decrease the number of infections reported daily. instead it stabilized or flattened how many new infections we were seeing each day. 
https://www.healthline.com/health-news/warm-weather-wont-stop-spread-of-coronavirus,a new study suggests that warm weather and increased humidity will probably not be effective in stopping the spread of covid-19 .. 
https://www.healthline.com/health-news/misinformaion-about-coronavirus-on-social-media,what 's the best way to respond when you see friends and family sharing misinformation about covid-19 on social media. here 's what experts say. 
https://www.healthline.com/health-news/what-to-know-about-antigen-tests-and-if-they-will-help-us-stop-covid-19,antigen tests are the latest tool that s been given emergency use authorization by the fda in our fight against the new coronavirus .. 
https://www.healthline.com/health-news/coronavirus-found-in-semen-is-it-sexually-transmitted,researchers in china have discovered traces of covid-19 in the semen of patients with covid-19 and those who recovered suggesting that covid-19 might be able to be sexually transmitted .. 
https://www.healthline.com/health-news/why-covid-19-isnt-the-flu,experts note that covid-19 has a higher hospitalization rate as well as a higher death rate than the flu. its also more infectious and there s no vaccine yet. 
https://www.healthline.com/health-news/white-house-covid-19-cases-show-how-easily-virus-can-invade,experts say the lack of preventive measures such as face masks and proper physical distancing measures can make it easy for covid-19 to get a foothold in the white house .. 
https://www.healthline.com/health-news/who-decides-who-gets-remdesivir,last week the government began distributing remdesivir directly to hospitals. but it was unclear why some hospitals with low numbers of covid-19 patients received the drug while others that had been hard hit by the pandemic received none. 
https://www.healthline.com/health-news/living-with-ibd-during-covid-19,experts answer questions about potential risks and concerns about managing irritable bowel disease during the covid-19 outbreak .. 
https://www.healthline.com/health-news/rural-america-hardest-hit-by-covid-19-outbreak,experts say rural areas have older populations that are less healthy and have fewer medical facilities than urban and suburban regions .. 
https://www.healthline.com/health-news/covid19-job-anxiety-ways-to-deal-with-it,experts say exercise meditation and generally taking care of yourself are ways to deal with the anxiety of job loss during covid-19 .. 
https://www.healthline.com/health-news/4-second-workout,new research shows micro 4-second workouts done five times an hour can help improve fat metabolism and lower triglyceride levels in the bloodstream .. 
https://www.healthline.com/health-news/shortage-of-disinfectant-wipes-and-sprays,manufacturers are working to meet the high demand of disinfectant sprays and wipes but while inventory at stores will be sporadic for a short while there are alternatives options available that can fill the gap .. 
https://www.healthline.com/health-news/men-more-susceptible-to-serious-covid-19-illnesses,experts say biology and behavior are among the reasons more men than women are dying from covid-19 .. 
https://www.healthline.com/health-news/covid-19-countries-that-have-already-reopened-lessons,germany china and japan have reopened some of their businesses but concerns have already been raised about hot spots and disease spread .. 
https://www.healthline.com/health-news/how-the-pandemic-is-motivating-me-to-get-healthy,after years of managing stress with food i decided to take charge of my health by making changes through diet and exercise even through the covid-19 pandemic .. 
https://www.healthline.com/health-news/why-we-need-to-protect-grocery-workers-health-protection-during-covid19,many grocery employees are working in fear of their health. experts say consumers can help by wearing face masks and maintaining physical distancing. 
https://www.healthline.com/health-news/australia-dealing-with-possible-flu-covid-combination,a record number of australians have received flu vaccines as health authorities gear up for a possible season with both flu and covid-19 .. 
https://www.healthline.com/health-news/coronavirus-may-be-in-the-air-in-a-crowd-how-to-protect-yourself,experts believe the new coronavirus mainly spreads from person to person through respiratory droplets released when a person with the virus coughs sneezes or talks. its also possible you can contract the virus if your hands come in contact with your mouth nose or eyes after touching a contaminated surface. 
https://www.healthline.com/health-news/retired-mds-and-med-students-talk-working-the-covid-19-front-lines,retired mds doctors in private practice and even medical students just barely out of school have volunteered to help in the fight against this pandemic. although they come from different backgrounds what unites them is a shared drive to heed the call and to lend a hand in this catastrophe. 
https://www.healthline.com/health-news/what-covid-19-is-doing-to-our-mental-health,americans are reporting significant and sustained increases in symptoms of depression and anxiety related to the covid-19 pandemic according to recent data from healthline and yougovs covid-19 tracker .. 
https://www.healthline.com/health-news/what-to-know-before-you-consider-quaranteaming,if you re considering joining a quaranteam or expanding your social circle to include a small number of people heres everything you should know about the risks benefits and how to do it as safely as possible .. 
https://www.healthline.com/health-news/temperature-checks-not-effective-preventive-measure-against-covid-19,experts say temperature checks will identify some people with covid-19 infections but will miss people who are asymptomatic or have n't developed symptoms yet .. 
https://www.healthline.com/health-news/how-to-tell-if-the-hand-sanitizer-youre-buying-is-safe,"there are an additional 1,500 companies now making hand sanitizer. here are some of the guidelines they 're supposed to be following. "
https://www.healthline.com/health-news/covid19-and-pets-dogs-cats-answers-to-questions,at least two cats and one dog in the united states have tested positive for the virus that causes covid-19. however experts say this human to animal transmission still appears to be rare. 
https://www.healthline.com/health-news/the-covid-19-symptoms-most-people-could-miss,some people with covid-19 have presented with less typical symptoms including nausea diarrhea delirium chickenpox like lesions and more .. 
https://www.healthline.com/health-news/tips-for-effectively-organizing-your-kitchen-during-covid-19,if you 're one of many who are using their kitchen to store and prepare food more often during the covid-19 pandemic following these simple tips can help you reorganize your space to make the most of it .. 
https://www.healthline.com/health-news/high-blood-pressure-meds-dont-increase-risk-for-covid-19,experts say people with high blood pressure should continue taking their medications during the covid-19 pandemic .. 
https://www.healthline.com/health-news/covid-19-sheltering-can-be-difficult-for-people-with-eating-disorders,experts say shelter in place can prompt triggers for eating disorders due to isolation temptation and food scarcity issues .. 
https://www.healthline.com/health-news/what-to-know-about-delirium-and-covid-19,although primarily affecting the lungs covid-19 can also influence the brain. this and being placed in the icu for severe symptoms of covid-19 may cause a condition called delirium. 
https://www.healthline.com/health-news/face-masks-as-a-fashion-accessory-why-we-should-encourage-this-trend,from images of beloved characters to colorful patterns that complement outfits people have started sporting stylish face masks during the covid-19 pandemic. heres why this fashion trend is one we should all embrace. 
https://www.healthline.com/health-news/excess-deaths-from-covid19-pandemic,experts say people may be avoiding routine healthcare appointments due to fears over catching the new coronavirus .. 
https://www.healthline.com/health-news/can-air-conditioning-spread-covid-19-probably-not,experts say it 's unlikely a properly working air conditioner can spread covid-19 despite a study that concluded it might be the cause of an outbreak at a restaurant in china .. 
https://www.healthline.com/health-news/covid-19-deaths-low-in-vietnam-south-africa-new-zealand,experts credit the low covid-19 death rates in south africa new zealand and vietnam to quick and decisive action .. 
https://www.healthline.com/health-news/depression-during-covid-19,the covid-19 pandemic has many more people feeling severe symptoms of depression and anxiety. seeking help right away can help you manage these symptoms and recover faster. 
https://www.healthline.com/health-news/covid-19-and-food-shortages,from meat processing plants closing to a lack of shipping sources the covid-19 pandemic is causing breaks in our food chain resulting in shortages of some products. here 's how you can manage when an item you 're looking for is n't in stock. 
https://www.healthline.com/health-news/everything-to-know-about-contact-tracing,as u.s. states begin reopening health experts are calling for massive investment in contact tracing identifying and notifying people who have come into close contact with someone who has tested positive for the new coronavirus. 
https://www.healthline.com/health-news/quarantine-fatigue-is-real-heres-how-to-cope,experts say adopting a new regular schedule and helping others are effective ways to battle quarantine fatigue during the covid-19 pandemic .. 
https://www.sciencedaily.com/releases/2020/06/200618150310.htm,
https://www.sciencedaily.com/releases/2020/05/200518144915.htm,
https://www.sciencedaily.com/releases/2020/05/200512133753.htm,
https://www.sciencedaily.com/releases/2020/07/200702100540.htm,
