facts_url,text
https://www.healthline.com/health-news/is-it-too-early-to-get-the-flu-vaccine,recent guidance from cdc says getting vaccinated before september is too early especially for older folks because it may reduce protection later on during flu season .. 
https://www.healthline.com/health-news/heres-why-seasonal-flu-vaccines-only-last-a-few-months,flu viruses change enough every year that previous years vaccine no longer confers immunity. they add that antibody response against influenza can naturally fade after year which is another reason its important to be vaccinated before flu season begins. 
https://www.healthline.com/health-news/woman-who-spoke-at-dnc-convention-talks-about-mission-after-fathers-covid19-death,kristin urquiza started organization marked by covid after her fathers death in late june from illness .. 
https://www.healthline.com/health-news/new-covid19-saliva-tests-now-available-are-they-a-breakthrough,new tests can produce results in matter of hours allowing people to get treatment sooner if they test positive or return to work if they test negative .. 
https://www.healthline.com/health-news/covid-19-symptoms-usually-show-up-in-this-order,researchers analyzed data from over 50.000 patients with covid-19 and compared their symptoms with previous records from people who had flu to find that covid-19 symptoms occur in particular order .. 
https://www.healthline.com/health-news/how-a-housing-crisis-could-make-covid-19-even-worse,crowded conditions in shelters and other shared residences facilitate spread of infectious diseases including covid-19 .. 
https://www.healthline.com/health-news/coronavirus-transmitted-by-frozen-foods-unlikely,experts say viruses need host to survive so they do nt live long in cold temperatures or in sunlight .. 
https://www.healthline.com/health-news/how-a-biden-harris-administration-would-handle-the-covid-19-pandemic-differently,detailed plan by biden presidential campaign to fight covid-19 relies on science agency cooperation and increased funding to battle pandemic. 
https://www.healthline.com/health-news/a-psychologist-talks-to-healthline-about-mental-strain-of-covid-19,dr. timothy legg spoke at healthline town hall today on covid-19 pandemic. town hall also featured dr. anthony fauci director of national institute of allergy and infectious diseases. 
https://www.healthline.com/health-news/dr-anthony-fauci-talks-to-healthline-about-covid-19-vaccines-school-safety,in live town hall hosted by healthline on tuesday dr. anthony fauci discussed current state of pandemic and what to expect in months to come. alongside other health experts fauci explored contact tracing reopening schools collaboration with other countries and treatments and vaccines. 
https://www.healthline.com/health-news/cooking-at-home-more-during-covid-19-what-to-know-about-food-safety,if you 're experimenting making more complex meals at home during pandemic there are some simple tips you should follow to lower your risk foodborne illnesses .. 
https://www.healthline.com/health-news/can-secondhand-smoke-transmit-the-novel-coronavirus,experts say droplets containing novel coronavirus that causes covid-19 can travel farther in cigarette smoke as well as e cigarette vapor .. 
https://www.healthline.com/health-news/nyc-covid-19-deaths-during-peak-rivaled-1918-flu-fatalities,number of deaths in new york city during first two months of covid-19 outbreak was about 70 percent to peak of 1918 h1n1 influenza outbreak in city according to newly published study .. 
https://www.healthline.com/health-news/covid-19-racing-through-nursing-homes-what-families-can-do,experts say nursing facilities are nt really set up to deal with pandemic such as covid-19 .. 
https://www.healthline.com/health-news/neck-gaiters-effectiveness-against-covid19-spread,experts say how neck gaiter is made and what material is used determines how effective face coverings are against novel coronavirus .. 
https://www.healthline.com/health-news/pregnancy-plans-delayed-during-the-covid19-pandemic,experts say couples have both logistical and financial concerns about getting pregnant during stressful time such as pandemic .. 
https://www.healthline.com/health-news/raising-a-newborn-when-your-office-is-an-er,er physician dr. rajiv bahl talks about raising newborn when both parents work on covid-19 front lines. 
https://www.healthline.com/health-news/people-caring-for-grandchildren-face-high-risks-during-covid-19-pandemic,during covid-19 pandemic grandparents raising grandchildren can face unique challenges. deciding whether to send child to school or daycare can be more fraught as caregivers face higher risks from covid-19. 
https://www.healthline.com/health-news/a-physician-on-the-front-lines-talks-about-treating-patients-and-getting-covid-19,for months dr. raj dasgupta has been treating patients as pulmonary critical care physician at keck medicine of university of southern california in los angeles. in july dasgupta went from being physician to patient as he contracted new coronavirus. 
https://www.healthline.com/health-news/covid19-tracker-assesses-risk-public-gatherings,covid-19 event risk assessment planning tool produces risk estimates based on size of gathering and what county its located in. 
https://www.healthline.com/health-news/how-obesity-could-hinder-effectiveness-of-covid19-vaccine,experts say obesity and other conditions can produce inflammation that can hinder vaccine 's ability to battle virus .. 
https://www.healthline.com/health-news/kids-vaccination-rates-have-plummeted-heres-what-that-means-for-the-fall,as kids in many states head back to school doctors warn that potential outbreaks of whooping cough measles flu and other vaccine preventable diseases may overwhelm hospitals and impact public health at large this fall .. 
https://www.healthline.com/health-news/michelle-obama-talks-low-grade-depression-during-the-pandemic,former first lady michelle obama talked about having low grade depression on her podcast. experts say when people like michelle obama speak about their own experiences it can have tremendous impact on educating public and reducing stigma surrounding mental health conditions. 
https://www.healthline.com/health-news/russia-claims-they-have-a-covid-19-vaccine-why-you-should-be-skeptical,experts are concerned after russian officials approved covid-19 vaccine before vital testing was done. vaccine has been approved before it was tested in phase 3 trials which are needed to know if vaccine is safe and effective. 
https://www.healthline.com/health-news/why-the-heart-attack-death-rate-has-doubled-during-covid-19,experts say people are n't going to hospital when they have symptoms of heart attack due to fears of contracting novel coronavirus .. 
https://www.healthline.com/health-news/how-much-will-you-pay-for-a-covid-19-vaccine-heres-what-we-know,with five candidate covid-19 vaccines in late stage clinical trials and initial results expected later this year or early next year clues about price of potential vaccine have started to emerge .. 
https://www.healthline.com/health-news/animal-laboratories-processing-covid-tests-to-speed-up-results,at least 15 veterinary laboratories are helping process covid-19 tests but they are facing same supply shortages as other labs .. 
https://www.healthline.com/health-news/how-schools-can-easily-become-superspreaders-of-covid-19,experts say schools need to implement safety precautions such as mask wearing and staggered class schedules to reduce risk of covid-19 spread .. 
https://www.healthline.com/health-news/how-telemedicine-can-help-people-access-birth-control-during-the-pandemic,more people are turning to telemedicine for care during pandemic but there are still gaps in coverage. namely women who ca nt get birth control. 
https://www.healthline.com/health-news/what-happened-the-last-time-we-had-a-vaccine-during-a-pandemic,science of vaccine development has advanced since 2009 outbreak of h1n1 or swine flu. experts say we can learn from what happened when that vaccine was released so we do n't make same mistakes with covid-19 vaccine. 
https://www.healthline.com/health-news/people-without-symptoms-carry-just-as-much-covid-19-as-symptomatic-people,new research has found that people with sars cov-2 infection who are asymptomatic carry just as much virus in their throats lungs and noses as those who have symptoms .. 
https://www.healthline.com/health-news/heres-what-we-know-about-the-demographic-makeup-of-the-covid-19-vaccine-trials,health experts are calling for greater inclusion of racial and ethnic minorities in covid-19 vaccine trials something that has not always been done with past research .. 
https://www.healthline.com/health-news/how-to-make-safer-homemade-face-masks,new research finds although cdc recommends even single layer cloth mask as protection two or three layers are best .. 
https://www.healthline.com/health-news/are-massages-and-acupuncture-treatments-safe-during-covid-19,experts say people should decide whether massage or acupuncture treatment is essential or luxury when deciding whether to go in .. 
https://www.healthline.com/health-news/theres-more-evidence-that-black-americans-face-high-risks-from-covid-19,gaps in healthcare make it harder for many black americans to manage chronic health conditions that may contribute to poor outcomes from covid-19 .. 
https://www.healthline.com/health-news/europe-fights-back-against-second-covid-19-wave,following easing of physical distancing measures lockdowns and relaxed perceptions of dangers of new coronavirus several european nations are noticing uptick in covid-19 cases and bracing for second wave .. 
https://www.healthline.com/health-news/how-people-at-higher-risk-from-covid-19-can-enjoy-summer-safely,health experts say those who are at high risk for serious illness from covid-19 can still go out and enjoy outdoors but should avoid congregating in settings where there are large groups of people .. 
https://www.healthline.com/health-news/how-lockdowns-have-helped-improve-some-mother-daughter-relationships,new survey has found that increased amount of time some families are spending together during pandemic has helped strengthen their relationships .. 
https://www.healthline.com/health-news/do-you-need-to-wear-goggles-to-stay-safe-from-covid-19,new research shows that we could take it step further by making sure our eyes are covered with protective goggles or face shield .. 
https://www.healthline.com/health-news/shortage-of-disinfectant-wipes-and-sprays,manufacturers are working to meet high demand of disinfectant sprays and wipes but while inventory at stores will be sporadic for short while there are alternatives options available that can fill gap .. 
https://www.healthline.com/health-news/restarting-professional-sports-is-putting-players-at-risk-and-sending-the-wrong-message-to-the-public,several professional sports leagues including mlb nba nhl and mls are resuming play or getting set to open modified seasons amid continuing covid-19 pandemic. various leagues are using different models to minimize risk and exposure including limiting travel or keeping players and staff within bubble. mlb is already experiencing outbreaks with both players and support staff testing positive for virus. 
https://www.healthline.com/health-news/how-the-coronavirus-spreads-indoors-and-what-can-be-done-about-it,experts say improvements to hvac systems and better air filters can help slow spread of novel coronavirus indoors .. 
https://www.healthline.com/health-news/most-people-will-have-to-wait-months-to-get-a-covid-19-vaccine,experts say logistics involved with transporting distributing and administering covid-19 vaccine are daunting .. 
https://www.healthline.com/health-news/the-simple-science-behind-why-masks-work,here 's how growing amount of scientific evidence shows us that wearing face masks is one of most effective things we can do to stop spread of covid-19 .. 
https://www.healthline.com/health-news/from-toddlers-to-teens-how-to-talk-to-kids-about-wearing-masks,heres how experts advise parents should approach topic of mask wearing to children at different ages in order to help them best understand how to keep themselves and others safe during covid-19 crisis .. 
https://www.healthline.com/health-news/people-who-wear-covid19-masks-touch-their-faces-less,experts say touching your face less reduces your risk for contracting virus that causes covid-19 .. 
https://www.healthline.com/health-news/why-herman-cains-death-hasnt-changed-peoples-perspective-on-covid-19,former republican presidential candidate herman cain died on july 30 month after he was diagnosed with covid-19. before his diagnosis he had posted photo of himself not wearing mask at june 20 rally in tulsa oklahoma for president trump. 
https://www.healthline.com/health-news/dr-anthony-fauci-talks-covid-19-vaccine-and-school-openings,in live q&a with jama monday dr. anthony fauci addressed key learnings from pandemic along with what may be in store for us this fall. 
https://www.healthline.com/health-news/how-pooled-testing-can-help-us-fight-spread-of-covid-19,testing is necessary to reopen economy and schools however its almost impossible to do this using conventional testing methods. fda has recently authorized technique called sample pooling to significantly increase number of people being tested. 
https://www.healthline.com/health-news/rural-america-hardest-hit-by-covid-19-outbreak,experts say rural areas have older populations that are less healthy and have fewer medical facilities than urban and suburban regions .. 
https://www.healthline.com/health-news/covid-19-third-leading-cause-of-death-in-the-united-states-this-year,new projections show weekly covid-19 death tolls of more than 10.000 this month in united states with fatalities topping 230.000 by november 1 .. 
https://www.healthline.com/health-news/the-safe-and-unsafe-ways-people-are-worshipping-during-covid-19,many churches are now holding worship services with proper distancing as covid-19 cases rise .. 
https://www.healthline.com/health-news/covid-19-vaccination-refusal-mandate,experts say covid-19 vaccine mandate might be difficult to enforce so public education or limited mandate might be better solutions .. 
https://www.healthline.com/health-news/covid-19-hurt-heart-of-elite-athlete-what-that-means-for-everyone-else,boston red sox pitcher eduardo rodriguez has been benched for least week after being diagnosed with inflammation of heart muscle possibly stemming from sars cov-2 infection earlier this year. he is one of many people who have had heart issues after developing covid-19. 
https://www.healthline.com/health-news/how-screen-time-may-be-contributing-to-dry-eye-during-the-pandemic,dry eye disease affects more than 16 million people in united states and too much screen time can further exacerbate symptoms .. 
https://www.healthline.com/health-news/researchers-id-6-covid-19-symptom-sets-how-that-will-help-high-risk-patients,new research from united kingdom has discovered there are six different types of covid-19 each of which is linked to distinct set of symptoms. these new findings can help doctors better predict who may wind up needing more intensive care. 
https://www.healthline.com/health-news/how-when-children-should-return-to-sports-during-covid19,experts say small group practices and clean common areas should be among guidelines before children return to playing field .. 
https://www.healthline.com/health-news/many-early-vaccine-trials-show-promise-most-still-fail-heres-why,developing new drugs and vaccines that are safe and effective is long complicated and expensive process. heres why so many treatments that show early potential do nt get far. 
https://www.healthline.com/health-news/covid-19-survivors-share-how-to-recover-during-pandemic,people who have recovered from covid-19 are turning to online support groups as they grapple with long term side effects of infection .. 
https://www.healthline.com/health-news/medical-experts-say-we-need-a-second-shutdown-to-control-covid-19,over 150 medical experts signed open letter advising government officials to implement second shut down. they say we need to shut down in order to get control of coronavirus. 
https://www.healthline.com/health-news/new-research-finds-kids-just-as-likely-as-adults-to-spread-covid-19,as debate to reopen schools continues new research shows that children can spread covid-19 as easily as adults .. 
https://www.healthline.com/health-news/estrogen-and-covid-19-how-pregnancy-birth-control-can-increase-risk-of-blood-clots,new research has found that women who are pregnant or take estrogen either through birth control or hormone replacement therapy may have higher risk of developing blood clots if they contract covid-19. blood clots are common complication reported in severe cases of covid-19. 
https://www.healthline.com/health-news/many-covid-19-patients-will-need-rehab-long-after-infection-is-over,new research has found that novel coronavirus can affect variety of bodily systems in addition to lungs. as result survivors may have to deal with wide range of ailments long after virus has passed. 
https://www.healthline.com/health-news/breastfeeding-infants-safe-during-covid19,experts say breastfeeding can be safe during covid-19 with precautions such as washing hands and breasts with soap and water .. 
https://www.healthline.com/health-news/covid-19-reinfection-antibodies-immunity,experts say absence of antibodies does nt necessarily mean you do nt have immunity to covid-19 .. 
https://www.healthline.com/health-news/fda-says-avoid-9-hand-sanitizers-that-contain-toxic-methanol,food and drug administration now lists 75 hand sanitizer products that agency says are tainted with methanol. experts say you should contact your healthcare provider if you have used any of them. 
https://www.healthline.com/health-news/walgreens-to-open-doctor-offices,walgreens is partnering with villagemd to open more than 500 physician staffed health offices during next 5 years .. 
https://www.healthline.com/health-news/covid-19-how-california-went-from-model-state-to-hot-spot,experts say major factor in california 's covid-19 surge is that people especially in southern part of state did not follow safety guidelines .. 
https://www.healthline.com/health-news/covid19-face-masks-difficulties-people-hearing-impairments,clear face masks as well as speaking slower louder and lower can help people with hearing impairments during covid-19 pandemic .. 
https://www.healthline.com/health-news/what-parents-should-know-about-the-cdc-guidelines-for-reopening-schools,cdc released new resources and tools regarding how schools can safely reopen in fall. health experts say each school will need to look at local transmission safety measures they can enforce and preventive plan before opening up. each family should weigh risks and benefits and determine what their best option is. 
https://www.healthline.com/health-news/extensive-study-determines-vaccines-are-remarkably-safe,experts say covid-19 pandemic has emphasized what world experiences when there is highly contagious disease with no vaccine .. 
https://www.healthline.com/health-news/covid19-quarantine-isolation-differences-guidelines,isolation is for people who have tested positive for covid-19 while quarantine is for people who have been in contact with someone with disease .. 
https://www.healthline.com/health-news/i-tested-negative-for-covid-19-it-took-13-days-to-get-the-results,it was obvious i had mild virus of some sort. testing itself was pretty easy. but by time i got my test results they were moot. 
https://www.healthline.com/health-news/doomscrolling-during-covid-19-how-you-can-avoid-it,experts say doomscrolling while seeking information on covid-19 pandemic can have numerous mental health effects .. 
https://www.healthline.com/health-news/how-covid-19-outbreaks-in-prisons-are-making-the-pandemic-worse-for-everyone,virus is making its way through local jails where many people are awaiting trial or serving short sentences often for petty crimes or nonviolent offenses. outbreaks in jails and prisons are then leading to disease spread in surrounding community. 
https://www.healthline.com/health-news/can-you-have-a-second-wave-of-covid-19-if-the-first-never-ended,many americans wonder what coming months of pandemic will look like in states where case rates are currently high as well as states where curve has been flattened .. 
https://www.healthline.com/health-news/how-businesses-requiring-masks-protects-workers-and-you-from-covid-19,growing number of businesses are putting policies into place requiring use of face masks. heres how that will help us reduce spread of covid-19 and save lives. 
https://www.healthline.com/health-news/could-floridas-covid19-surge-get-even-worse,experts say reopening of businesses and general reluctance to wear facial coverings and physically distance has led to current surge of covid-19 cases in florida. what happens next depends on people who live in sunshine state. 
https://www.healthline.com/health-news/back-on-the-front-line-some-doctors-face-covid-19-a-second-time,healthcare workers who traveled to new york at height of first covid-19 peak are now seeing surge in cases in their home states. we talked to providers about about what it 's like to see second covid-19 surge. 
https://www.healthline.com/health-news/why-reopening-schools-isnt-as-easy-as-reopening-walmart,schools have unique risk factors that make reopening safely more difficult than reopening businesses .. 
https://www.healthline.com/health-news/want-to-sign-up-for-a-covid-19-vaccine-trial-heres-what-to-know,if you 're interested in participating in covid-19 vaccine trial here 's how to do it and what you should know beforehand .. 
https://www.healthline.com/health-news/why-you-might-have-to-wait-a-week-or-more-for-covid-19-test-results,as demand for covid-19 testing increases people are reporting longer and longer wait times for results. wait times have increased in many cities from several days to several weeks. experts contend that testing remains essential part of effort to understand and control covid-19 hot spots. 
https://www.healthline.com/health-news/if-50-percent-of-people-take-three-simple-steps-might-be-able-to-stop-covid19,study authors found that even without vaccine if 50 percent of people take steps to safeguard their health and decrease transmission risk we can reduce spread of covid-19 .. 
https://www.healthline.com/health-news/why-the-pandemic-is-probably-messing-with-your-sense-of-time,stressful moments in our lives can change way we perceive passage of time but there are ways you can help your mind feel like it 's back on schedule .. 
https://www.healthline.com/health-news/3-more-covid-19-vaccines-move-toward-final-stage-of-testing,three more covid-19 investigational vaccines have been shown in early clinical trials to be generally safe and to induce immune response in healthy volunteers .. 
https://www.healthline.com/health-news/how-new-york-city-got-control-of-covid19,experts say new york city 's quick and strict lockdown allowed it to eventually get control of covid-19 outbreak but they warn residents need to continue their vigilance so virus does n't make comeback .. 
https://www.healthline.com/health-news/when-is-it-safe-to-be-around-someone-whos-recovered-from-covid-19,most guidelines say person who has recovered from covid-19 can safely see friends and family again 10 days after positive test was administered. safety precautions such as mask wearing and physical distancing should still be observed. 
https://www.healthline.com/health-news/antiseptic-from-the-1950s-may-be-effective-in-fighting-coronavirus-flu-hpv,obscure antiseptic called miramistin developed by soviet space program in 1950s may prove to have modern applications in fight against harmful viruses and bacteria. according to research compound is both environmentally friendly and superbug resistant. 
https://www.healthline.com/health-news/rare-heart-condition-linked-to-stress-may-be-increasing-during-covid-19-pandemic,cleveland clinic researchers have found increasing number of stress related heart conditions throughout pandemic. according to recent study there 's been significant increase in patients experiencing stress cardiomyopathy also known as broken heart syndrome during pandemic. 
https://www.healthline.com/health-news/covid-19-antibodies-may-fade-quickly-what-this-means-for-herd-immunity,growing body of research suggests that when someone contracts sars cov-2 their immune system 's production of antibodies against virus tends to quickly peak and then rapidly decline .. 
https://www.healthline.com/health-news/covid-19-mortality-is-going-down-in-icus-what-this-means-for-the-pandemic,experts suspect decline can be attributed to doctors knowing more about how to admit and treat people with covid-19 and hospitals being more prepared to treat influx of patients .. 
https://www.healthline.com/health-news/what-life-is-like-for-a-florida-er-physician-during-covid-19-pandemic,emergency department physician dr. rajiv bahl talks about what he 's seeing in er as covid-19 surges in florida. 
https://www.healthline.com/health-news/cases-deaths-hospitalizations-how-to-make-sense-of-covid-19-stats,from number of cases to percent positive heres how to make sense of many covid-19 statistics and how they may affect you .. 
https://www.healthline.com/health-news/fauci-warns-about-post-viral-syndrome-after-covid-19,dr. anthony fauci director of national institute of allergy and infectious diseases and member of white house coronavirus task force recently spoke about potentially debilitating consequence of infection post viral syndrome. 
https://www.healthline.com/health-news/yes-were-still-in-the-first-wave-of-covid-19-here-are-the-facts,previously we had managed to flatten curve and were seeing declining number of new cases in united states but it was n't enough to officially mark end of first wave of pandemic .. 
https://www.healthline.com/health-news/covid-19-outcomes-no-worse-for-those-living-with-hiv,new research out of mount sinai has further confirmed that people living with hiv who also test positive for covid-19 are at no greater risk for worse outcomes from coronavirus than other populations .. 
https://www.healthline.com/health-news/why-we-may-run-into-ppe-shortages-again,equipment shortages come as areas of country hard hit by new coronavirus are adding icu beds and bringing in staff from other states to keep up with surges .. 
https://www.healthline.com/health-news/what-its-like-to-survive-covid-19,around 80 percent of people who get covid-19 will likely experience mild symptoms. while this may be reassuring to some that s exactly why infection is such threat. before you even realize you re sick you could easily pass it on to people who have greater chance of developing complications. 
https://www.healthline.com/health-news/up-to-one-third-of-young-people-at-risk-for-covid-19,new research looked at health data of people between ages of 18 and 25 and found that 32 percent of young adults are susceptible to contracting severe form of covid-19 requiring hospitalization. groups overall risk was greatly influenced by whether or not they smoke. when researchers removed smoking from equation young adults risk for severe form of covid-19 dropped to 16 percent. 
https://www.healthline.com/health-news/its-too-early-to-know-if-moderna-covid-19-vaccine-will-work-after-initial-tests,investigational vaccine designed to protect against sars cov-2 coronavirus that causes covid-19 was generally well tolerated and induced immune responses in healthy volunteers show interim results of early clinical trial .. 
https://www.healthline.com/health-news/hospitals-put-to-test-as-covid-19-strains-icus,recent increases in covid-19 across several u.s. states have raised concerns about second peak and overwhelmed medical system. 
https://www.healthline.com/health-news/heres-what-it-will-take-to-normalize-wearing-masks-in-america,experts say consistent messaging from community and political leaders as well as continued public education about covid-19 are key factors in effort to normalize wearing masks in america .. 
https://www.healthline.com/health-news/nowhere-near-herd-immunity-with-covid-19,experts say herd immunity is long ways off for covid-19 so personal behaviors such as mask wearing and physical distancing are still best ways to stop spread of disease .. 
https://www.healthline.com/health-news/cdc-expands-list-of-those-with-higher-covid19-risks,officials at centers for disease control and prevention now say pregnant women are among those who are at higher risk of more serious covid-19 cases .. 
https://www.healthline.com/health-news/natural-disasters-wont-stop-just-because-theres-a-pandemic,as covid-19 pandemic continues unabated in united states state and county emergency management agencies are taking extra precautions to reduce coronavirus risks faced by people evacuating their homes because of hurricanes wildfires and other natural disasters .. 
https://www.healthline.com/health-news/how-a-mask-fits-can-be-as-important-as-what-its-made-of,experts say how tightly mask fits can be as vital as material used to make facial covering .. 
https://www.healthline.com/health-news/what-experts-think-about-reopening-schools,centers for disease control and prevention cdc has guidelines for reopening schools. parents should ask for and receive frequent updates from schools about plans for fall. they should also be informed about plans if and when covid infections are identified. 
https://www.healthline.com/health-news/what-to-expect-if-a-covid-19-contact-tracer-calls-you,ignoring calls from contact tracers could put you at risk of unknowingly transmitting virus to your loved ones .. 
https://www.healthline.com/health-news/heres-what-to-know-about-covid-19-mortality-rate-as-cases-climb,multiple factors might help explain why national mortality rate from covid-19 has not risen as quickly as new case rate .. 
https://www.healthline.com/health-news/this-new-covid-19-tracker-can-help-you-better-understand-your-local-risk,new online tracker has been released to clarify your local risk to covid-19 and make comparisons with other communities .. 
https://www.healthline.com/health-news/lack-of-covid-19-testing-children-returning-to-school,many sites across country wo n't test younger children for covid-19 because of their low transmission rate .. 
https://www.healthline.com/health-news/covid-19-linked-to-major-neurological-conditions-including-stroke-brain-swelling,new study out of united kingdom has found that covid-19s neurological complications can include delirium brain inflammation stroke and nerve damage .. 
https://www.healthline.com/health-news/lysol-disinfectant-approved-for-use-against-covid-19-heres-what-else-can-work,epa has approved two lysol products as effective against virus that causes covid-19 .. 
https://www.healthline.com/health-news/even-asymptomatic-people-can-spread-covid-19-within-a-room,new study revealed that even covid-19 patients who experience no symptoms are still capable of severely contaminating rooms they 're in .. 
https://www.healthline.com/health-news/us-may-be-headed-for-a-full-blown-covid-19-outbreak-how-to-prepare,here 's what 's fueling fears country may be headed for full blown covid-19 outbreak what you can do about it and how you can best prepare .. 
https://www.healthline.com/health-news/black-lives-matter-protests-didnt-contribute-to-covid19-surge,experts say outdoor demonstrations were in sun and wind. in addition people were in motion and most were wearing masks. 
https://www.healthline.com/health-news/how-accurate-are-covid-19-diagnostic-and-antibody-tests,experts say two common tests to diagnose infection with novel coronavirus covid-19 are both highly accurate. antibody tests done to determine past infection are n't as trustworthy. 
https://www.healthline.com/health-news/she-had-a-stroke-then-the-pandemic-hit-how-she-fought-to-recover,when covid-19 pandemic broke out sherry richards was in need of physical occupational and speech therapy to help her recover from stroke shed had few months earlier. telehealth services provided her with access to critical care she required while stay at home orders were in place. 
https://www.healthline.com/health-news/how-to-create-your-social-bubble-and-interact-safely-this-summer,interacting with others by embracing social bubbles is one way you can get your social fix more safely this summer .. 
https://www.healthline.com/health-news/coronavirus-hand-sanitizer-recipes-risks,shortage of hand sanitizer products has prompted some people to make their own but experts say washing your hands with soap and warm water is easier and more effective way to prevent spread of coronavirus .. 
https://www.healthline.com/health-news/how-to-tell-if-the-hand-sanitizer-youre-buying-is-safe,there are additional 1.500 companies now making hand sanitizer. here are some of guidelines they 're supposed to be following. 
https://www.healthline.com/health-news/covid-19-hospitals-in-texas-and-arizona-now,officials in arizona and texas say icu beds are filling up as covid-19 cases continue to rise .. 
https://www.healthline.com/health-news/why-hanging-out-at-a-bar-during-the-pandemic-is-a-terrible-idea,here 's how covid-19 can spread quickly and easily in bars contributing to increase in infections .. 
https://www.healthline.com/health-news/how-to-enjoy-the-4th-of-july-weekend-amid-the-covid-19-resurgence,experts recommend everyone avoid large gatherings especially those with people outside your social bubble during july fourth holiday weekend .. 
https://www.healthline.com/health-news/feds-warn-that-face-mask-exemption-cards-are-fake,reports of people presenting cards that claim they are exempt from wearing face masks in public has prompted doj to issue statement that cards are fraudulent .. 
https://www.sciencedaily.com/releases/2020/08/200826200702.htm,
https://www.sciencedaily.com/releases/2020/08/200821155747.htm,
https://www.sciencedaily.com/releases/2020/08/200820110900.htm,
https://www.sciencedaily.com/releases/2020/08/200820102503.htm,
https://www.sciencedaily.com/releases/2020/08/200820102431.htm,
https://www.sciencedaily.com/releases/2020/08/200819155718.htm,
https://www.sciencedaily.com/releases/2020/08/200818094026.htm,
https://www.sciencedaily.com/releases/2020/08/200817104335.htm,
