facts_url,text
https://healthfeedback.org/claimreview/no-scientific-evidence-indicates-that-cannabis-can-prevent-or-cure-covid-19-in-patients-the-next-web/,A scientific study shows that cannabis is more effective at preventing and treating COVID-19 than hydroxychloroquine.
https://factcheck.afp.com/disgraced-us-researcher-makes-false-claims-about-vaccine-safety,A short portion of an interview given by discredited researcher Judy Mikovits in which she claims that a vaccine for COVID-19 will be deadly warns against immunization and advocates for a five-year moratorium to test all vaccines has been watched tens of thousands of times on YouTube and Facebook.
https://factcheck.afp.com/covid-19-cases-spike-us-mask-misinformation-also-spreads,Social media posts shared thousands of times in the United States contain multiple false or misleading claims about face masks used to stop the spread of COVID-19
https://www.politifact.com/factchecks/2020/jun/23/donald-trump/trump-wrongly-claims-biden-wants-prosecute-churchg/,“Joe Biden and the Democrats want to prosecute Americans for going to church but not for burning a church.”
https://healthfeedback.org/claimreview/osha-recommends-the-use-of-cloth-face-coverings-at-the-workplace-contrary-to-claim-by-peggy-hall/,The U.S. Occupational Safety and Health Administration (OSHA) says masks don’t work and violate OSHA oxygen levels.
https://www.politifact.com/factchecks/2020/jun/24/facebook-posts/yes-gov-newsom-has-authority-make-masks-mandatory-/,Gov. Gavin Newsom “has no legal authority” to make wearing face coverings mandatory in California.
https://www.washingtonpost.com/politics/2020/06/25/trump-keeps-saying-obama-left-him-no-ventilators-number-is-16660/,President Trump’s claim that he inherited no ventilators from the Obama administration.
https://www.politifact.com/factchecks/2020/jun/25/facebook-posts/no-osha-does-not-say-masks-dont-work-against-covid/,“OSHA says masks don’t work” to reduce COVID-19 transmission “and violate OSHA oxygen levels.”
https://healthfeedback.org/claimreview/no-bill-gates-is-not-funding-covid-19-vaccines-as-a-way-to-conduct-global-surveillance-or-to-depopulate-the-world/,Bill Gates who has led harmful vaccination campaigns in developing countries now plans to use COVID-19 vaccines to surveil the population.
https://www.politifact.com/factchecks/2020/jun/17/donald-trump/trumps-take-covid-testing-gives-short-shrift-publi/,“If we stopped testing right now we’d have very few cases if any.”
https://www.politifact.com/factchecks/2020/jun/16/facebook-posts/conspiracy-claim-linking-covid-19-reports-number-3/,News stories referencing the number “322” and COVID-19 are proof cases tolls are being “synchronized”.
https://www.politifact.com/factchecks/2020/jun/16/mike-pence/has-oklahoma-flattened-curve-mike-pence-said/,“In a very real sense (Oklahoma has) flattened the curve. … The number of cases in Oklahoma — it’s declined precipitously.”
https://www.politifact.com/factchecks/2020/jun/16/facebook-posts/offer-free-horses-2011-not-tied-covid-19/,“FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them.”
https://www.politifact.com/factchecks/2020/jun/16/viral-image/floyds-death-wasnt-filmed-pandemic/,“George Floyd’s ‘murder’ filmed before COVID-19.”
https://www.politifact.com/factchecks/2020/jun/22/facebook-posts/no-evidence-tying-bill-gates-100-billion-covid-19-/,“Six months before the COVID ‘plandemic’ Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.”
https://www.politifact.com/factchecks/2020/jun/29/facebook-posts/claim-tony-evers-ordered-us-flag-removed-ridiculou/,Gov. of Wisconsin Tony Evers “removed the American flag from the Capitol building”.
https://www.politifact.com/factchecks/2020/jun/15/facebook-posts/chuck-norris-felled-tiny-virus-dont-believe-it/,“Corona Virus claims a black belt. Chuck Norris Dead at 80.”
https://www.factcheck.org/2020/06/facebook-post-repeats-flawed-claim-on-wuhan-lab-funding/,“The ‘biological’ lab in Wuhan where the COVID-19 virus was created was ‘funded’ by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars.
https://factcheck.afp.com/us-faces-covid-19-spike-outdated-mask-info-spreads-online,A Facebook post shared more than 25000 times says face masks should only be worn by medical professionals or people who have become ill during the coronavirus pandemic.
https://www.politifact.com/factchecks/2020/jun/29/viral-image/sarah-huckabee-sanders-didnt-tweet-conspiracy-theo/,Claim that Sarah Huckabee Sanders tweeted “It’s ‘odd’ that the ANTIFA insurgency happened just as COVID-19 loses steam It’s ‘odd’ that COVID-19 happened the moment impeachment failed. It’s ‘odd’ that impeachment happened the moment Russian hoax failed. The Russian hoax happened because Hillary lost? Notice the pattern?”
https://www.politifact.com/factchecks/2020/jun/16/facebook-posts/widely-shared-facebook-posts-mislead-covid-19-mort/,“The CDC just confirmed a 0.2% death-rate for COVID19.”
https://healthfeedback.org/evaluation/people-who-do-not-show-symptoms-contribute-to-significant-covid-19-transmission-contrary-to-cnbc-report/,CNBC reported that “Coronavirus patients without symptoms aren’t driving the spread of the virus” based on remarks by a WHO official at a press briefing on 8 June 2020.
https://www.politifact.com/factchecks/2020/jun/12/facebook-posts/masks-covid-19-are-effective-six-part-facebook-tak/,Wearing masks for the coronavirus “decreases oxygen intake increases toxin inhalation shuts down immune system increases virus risk scientifically inaccurate effectiveness not studied.”
https://healthfeedback.org/claimreview/people-who-do-not-show-covid-19-symptoms-can-and-do-transmit-it-to-others-physical-distancing-and-face-masks-effectively-reduce-the-risk-of-transmission/,The WHO stated that asymptomatic spread of COVID-19 is “very rare” therefore physical distancing and face masks are not necessary.
https://www.factcheck.org/2020/06/colorado-vaccine-bill-includes-nonmedical-exemptions-for-children/,A Colorado bill is “removing exemptions” for parents who don’t want to vaccinate their children in order to attend school.
https://factcheck.afp.com/posts-falsely-claim-coronavirus-testing-excuse-implant-gates-funded-microchips,Facebook posts shared thousands of times claim the coronavirus pandemic is a cover for a Gates Foundation-funded effort to implant microchips when patients’ noses or throats are swabbed during COVID-19 testing.
https://www.politifact.com/factchecks/2020/jun/15/facebook-posts/claim-n95-masks-cant-stop-covid-19-particles-due-s/,“N95 masks block few if any” COVID-19 particles due to their size.
https://healthfeedback.org/claimreview/article-inaccurately-claims-that-coronavirus-vaccine-by-oxford-researchers-caused-animal-test-subjects-to-develop-covid-19/,Bill Gates’ coronavirus vaccine developed by Oxford researchers caused all test subjects to get coronavirus.
https://factcheck.afp.com/meme-misleads-about-danger-long-term-mask-use,A meme shared thousands of times on Facebook claims people can suffer from reduced oxygen to their blood and brain possibly leading to death if they wear a disposable mask for too long.
https://healthfeedback.org/claimreview/german-ministry-employee-makes-unsupported-claim-that-covid-19-pandemic-is-a-global-false-alarm-in-widely-circulated-yet-unsolicited-opinion-article/,A report drafted by a scientific panel appointed by Germany’s Interior Ministry declaring the COVID-19 pandemic is a “global false alarm” was leaked by a former employee.
https://www.politifact.com/factchecks/2020/jun/05/viral-image/no-photo-doesnt-prove-coronavirus-hoax/,“She’s just casually carrying a body with 1 hand..? Sure.. More evidence of coronavirus being a complete hoax with props & street theater.”
https://factcheck.afp.com/video-fake-5g-technology-spreads-social-media,A video has been shared thousands of times on social media claiming that circuit boards with “COV-19” inscribed on them are being fitted to 5G towers.
https://www.politifact.com/factchecks/2020/jun/10/facebook-posts/no-gretchen-whitmer-isnt-george-soross-niece/,“How many of you are aware that the female governor of Michigan is the niece of George Soros?”
https://healthfeedback.org/claimreview/facebook-posts-spread-unsupported-anonymous-claim-that-face-mask-use-caused-a-lung-infection-in-a-healthy-teenager/,Wearing a face mask caused a 19-year-old grocery store worker to be hospitalized for an lung infection due to breathing in her own carbon dioxide and bacteria.
https://healthfeedback.org/claimreview/the-spread-of-covid-19-is-not-related-in-any-way-to-the-deployment-of-5g/,A study by Bartomeu Payeras i Cifre shows a direct correlation between 5G networks and COVID-19 outbreaks and “demonstrates clearly the most likely probability that the COVID-19 hypoxic injuries and hospital admissions are directly related to electromagnetic radiation exposure by 5G networks”.
https://www.politifact.com/factchecks/2020/jun/03/facebook-posts/claim-florida-undercounting-covid-19-deaths-uses-f/,“According to the CDC so far this year Florida has had 1762 deaths from COVID-19 and 5185 from pneumonia. Average pneumonia deaths in Florida from 2013-2018 for the same time period are 918.”
https://www.politifact.com/factchecks/2020/may/28/joe-kernen/cnbcs-joe-kernen-wrong-about-us-capita-covid-19-de/,“We’re down near the low end of per capita deaths … Most places are at 60 deaths per 100000. We’re at 29.”
https://www.politifact.com/factchecks/2020/may/28/tom-tiffany/tiffany-wrong-claim-officials-dont-want-wisconsini/,Says the state “health secretary says don’t go to hospitals or clinics now the tourism secretary says don’t recreate.”
https://factcheck.afp.com/misleading-image-used-claim-vaccines-are-dangerous?fbclid=IwAR2jEvOXSaQMj4Det-Q8r62YzVE4JDeOxu0jCKIzTe41YGH1dVuWM8o2x8c,An image shared on social media claims vaccines are dangerous because they contain potassium chloride the chemical used to stop the heart in lethal injections.
https://www.politifact.com/factchecks/2020/may/28/facebook-posts/covid-19-virus-not-bacterium/,Italy “went against the WHO’s ‘law’” against COVID-19 autopsies and “discovered covid is not a virus but a bacterium” that “clots the blood and reduces the oxygen saturation.”
https://www.politifact.com/factchecks/2020/jun/04/tim-murtaugh/theres-no-data-back-claim-skyrocketing-suicides-du/,“You see suicide rates are skyrocketing now…” in the United States.
https://www.politifact.com/factchecks/2020/may/27/donald-trump/trump-said-pa-rep-conor-lamb-backed-nancy-pelosi-h/,“[U.S. Rep. Conor Lamb] said he would NOT vote for [Nancy Pelosi] for Speaker and did.”
https://healthfeedback.org/claimreview/the-main-cause-of-death-in-covid-19-patients-is-respiratory-insufficiency-arising-from-viral-pneumonia-not-clotting-disorder-as-claimed-in-viral-social-media-posts/,Autopsies performed in Italy showed that COVID-19 is not pneumonia but a blood clotting disorder (disseminated intravascular coagulation). Doctors have been treating COVID-19 wrongly because ventilators and intensive care units were never needed; COVID-19 should instead be treated with antibiotics anti-inflammatories and anticoagulants.
https://www.factcheck.org/2020/05/covid-19-isnt-caused-by-bacteria/,COVID-19 is a bacterium that is easily treated with aspirin or a coagulant.
https://healthfeedback.org/claimreview/facebook-posts-misinterpret-a-study-of-455-contacts-of-an-asymptomatic-covid-19-carrier-to-claim-that-asymptomatic-spread-does-not-occur/,A study of 455 contacts of an asymptomatic carrier showed that none of the 455 were infected. The results prove that asymptomatic people cannot transmit COVID-19 and masks are therefore unnecessary. Some also claim that this shows COVID-19 is not contagious.
https://www.politifact.com/factchecks/2020/may/27/viral-image/no-photo-doesnt-show-gretchen-whitmer-breaking-soc/,A photo shows Gov. Gretchen Whitmer “on Mackinaw Island today ignoring mask and social distancing rules.”
https://checkyourfact.com/2020/05/22/fact-check-donald-trump-tweet-some-oldies-die/,President Donald Trump tweeted “Some oldies will have to die. We’re in God’s hands folks! Liberate America!”
https://healthfeedback.org/claimreview/to-date-no-therapy-has-been-proven-effective-for-preventing-or-treating-covid-19-contrary-to-claim-by-dolores-cahill/,Dolores Cahill claims in an interview on TheHighWire that there is already a preventive strategy and treatment for COVID-19 through “nutrition vitamins and hydroxychloroquine” therefore social distancing is unnecessary.
https://www.politifact.com/factchecks/2020/may/27/viral-image/no-crucifixion-photo-doesnt-show-pandemic-proteste/,A photo shows three men on crosses who “feel like they’re being crucified by being required to stay at home.”
https://checkyourfact.com/2020/05/21/fact-check-tasuku-honjo-coronavirus-engineered-chinese-lab/,Japanese Nobel laureate Dr. Tasuku Honjo said the new coronavirus was engineered in a Chinese laboratory.
https://checkyourfact.com/2020/05/21/fact-check-myrtle-beach-south-carolina-220000-coronavirus-cases/,Myrtle Beach South Carolina reported 220000 new coronavirus cases in 72 hours.
https://www.politifact.com/factchecks/2020/jun/13/andrew-cuomo/new-yorks-nursing-home-policy-was-not-line-cdc/,“Why did the state do that with COVID patients in nursing homes? It’s because the state followed President Trump’s CDC guidance.”
https://www.politifact.com/factchecks/2020/may/27/facebook-posts/michigan-gov-whitmer-did-not-spend-may-20-her-vaca/,Michigan Gov. Gretchen Whitmer’s family spent May 20 at her second home breaking her own stay-at-home orders.
https://checkyourfact.com/2020/05/20/fact-check-anthony-fauci-clinton-foundation-board-20-years/,Top White House coronavirus adviser Dr. Anthony Fauci served on the Clinton Foundation’s board of directors for 20 years.
https://www.politifact.com/factchecks/2020/may/29/facebook-posts/michigan-governor-didnt-have-family-event-reopened/,Michigan governor reopened Traverse City “so she could have her daughter’s open house.”
https://checkyourfact.com/2020/05/20/fact-check-los-angeles-county-barbara-ferrer-looking-sickly/,The image shows Los Angeles County Department of Public Health Director Dr. Barbara Ferrer looking sickly.
https://checkyourfact.com/2020/05/20/fact-check-flu-vaccines-people-test-positive-coronavirus/,People who have received flu vaccines in the past three to five years will “probably test positive” for COVID-19.
https://www.politifact.com/factchecks/2020/may/20/facebook-posts/no-specific-covid-19-vaccine-experimental-or-other/,“Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA”.
https://www.factcheck.org/2020/06/meme-misrepresents-faucis-position-on-vaccine-trials/,Dr. Anthony Fauci said: “as soon as a COVID-19 vaccine is manufactured it must be delivered to healthcare professionals for immediate human injection. Proper studies can be done later.”
https://www.factcheck.org/2020/05/facebook-posts-distort-facts-on-trump-actions/,President Donald Trump “cancelled” the U.S. House bill on contract tracing and “expelled WHO.”
https://checkyourfact.com/2020/05/19/fact-check-germany-send-china-bill-coronavirus-damages/,The German government billed China for 130 billion pounds in “coronavirus damages.”
https://checkyourfact.com/2020/05/19/fact-check-nancy-pelosi-china-days-trump-impeachment-acquittal/,House Speaker Nancy Pelosi was in Wuhan China six days after “the impeachment HOAX failed.”
https://www.politifact.com/factchecks/2020/may/20/donald-trump/trump-wrong-hydroxychloroquine-studies-only-gave-d/,“If you look at the one (hydroxychloroquine) survey the only bad survey they were giving it to people that were in very bad shape. They were very old. Almost dead.”
https://www.politifact.com/factchecks/2020/jun/02/scott-manley/dane-county-reopening-plan-does-not-totally-elimin/,“The new Dane County lockdown policy… (has) effectively killed Badger football hockey and basketball for 2020.”
https://www.politifact.com/factchecks/2020/may/20/instagram-posts/new-york-radio-station-misleads-instagram-post-abo/,“A lot of people can get an additional $2400” from the CARES Act “and they can do it every month!”
https://www.politifact.com/factchecks/2020/may/29/priorities-usa-action/democratic-super-pac-uses-familiar-political-play-/,Claim that President Donald Trump is trying to make $451 billion in Medicare cuts “in the middle of a deadly pandemic.”
https://checkyourfact.com/2020/05/18/fact-check-world-health-organization-no-vegetarian-contracted-coronavirus/,The World Health Organization (WHO) said that no vegetarian has contracted COVID-19.
https://www.politifact.com/factchecks/2020/may/26/facebook-posts/facebook-post-gets-debt-wrong-comparison-florida-t/,Texas and Florida have a “balanced budget” while California is “in debt $54 billion and New York is “in debt $6.1 billion.”
https://healthfeedback.org/claimreview/hand-held-uv-lights-sold-online-to-kill-microbes-are-effective-only-in-specific-conditions-and-can-be-unsafe-when-used-improperly/,UV-C lamps can kill 99.99% of all bacteria viruses and mold on any surface in ten seconds yet is 100% safe for humans and pets.
https://checkyourfact.com/2020/05/18/fact-check-oregon-take-children-parents-test-positive-coronavirus/,Children in Oregon may be taken away if their parent or legal guardian tests positive for COVID-19.
https://checkyourfact.com/2020/05/18/fact-check-video-people-celebrating-end-saudi-arabia-coronavirus-lockdown/,The video shows people celebrating the end of Saudi Arabia’s coronavirus lockdown.
https://healthfeedback.org/computing-forever-interview-with-dolores-cahill-contains-numerous-inaccuracies-about-covid-19-and-vaccines/,Dolores Cahill in Computing Forever interview claims that taking vitamins C and D as well as zinc boosts the immune system against COVID-19 that hydroxychloroquine has been proven effective against COVID-19 and that COVID-19 patients who recover are immune for life among others.
https://healthfeedback.org/claimreview/no-evidence-that-using-a-face-mask-helps-coronavirus-enter-the-brain-contrary-to-claim-by-russell-blaylock/,New evidence shows wearing a face mask can help coronavirus enter the brain and pose more health risk.
https://factcheck.afp.com/un-falsely-accused-demanding-ecuador-legalize-abortions-get-covid-19-aid,An article claims that a nearly $50 million United Nations humanitarian aid package to Ecuador is conditional on the South American country legalizing abortions.
https://www.politifact.com/factchecks/2020/may/22/facebook-posts/no-california-gov-gavin-newsom-hasnt-been-vacation/,“While California is dying … Gavin (Newsom) is vacationing in Stevensville MT!”
https://www.politifact.com/factchecks/2020/may/27/facebook-posts/americans-have-died-flu-and-covid-19/,The flu didn’t kill any Americans this year.
https://www.politifact.com/factchecks/2020/may/21/facebook-posts/disposable-homemade-masks-are-effective-stopping-a/,Says a warning label on a box of disposable masks shows that they are ineffective at protecting against the spread of COVID-19.
https://www.politifact.com/factchecks/2020/may/29/facebook-posts/no-ohio-gov-mike-dewine-did-not-release-4300-priso/,Ohio Gov. Mike DeWine released 4300 prisoners and is now warning residents of a possible crime wave.
https://www.factcheck.org/2020/05/outdated-fauci-video-on-face-masks-shared-out-of-context/,Video shows Dr. Anthony Fauci advising the public not to wear face masks to prevent spreading or being infected by the coronavirus.
https://healthfeedback.org/claimreview/mortality-in-the-u-s-noticeably-increased-during-the-first-months-of-2020-compared-to-previous-years/,Candace Owens claimed that the U.S. is not losing “tons more lives” in 2020 compared to 2019 and that the “increase [in mortality in 2020 is] virtually non-existent”.
https://factcheck.afp.com/post-falsely-claims-there-were-no-us-flu-deaths-during-covid-19-crisis,A Facebook post shared 10000 times claims no Americans died from the flu in 2020 suggesting that the national count of COVID-19 fatalities is exaggerated.
https://www.politifact.com/factchecks/2020/may/21/kimberly-lightford/no-novel-coronavirus-was-not-man-made/,The novel coronavirus was “man-made.”
https://factcheck.afp.com/misleading-social-media-posts-claim-adverse-health-effects-face-masks,Posts shared thousands of times on social media list a number of adverse health effects linked to wearing face masks.
https://www.politifact.com/factchecks/2020/may/19/facebook-posts/dr-fauci-didnt-say-americans-should-be-microchippe/,Claim thttps://www.politifact.com/factchecks/2020/may/19/facebook-posts/dr-fauci-didnt-say-americans-should-be-microchippe/hat Dr. Fauci said every American should be microchipped.
https://www.politifact.com/factchecks/2020/may/22/blog-posting/italian-government-doesnt-want-arrest-bill-gates/,“Italian Parliament Calls For The Arrest of Bill Gates”
https://www.politifact.com/factchecks/2020/may/19/facebook-posts/states-do-use-masks-contain-covid-19-prisons/,If masks prevent coronavirus governors would have given them to prison inmates instead of releasing them.
https://www.politifact.com/factchecks/2020/may/19/facebook-posts/hydroxychloroquine-not-proven-treat-covid-19-or-ra/,“Hydroxychloroquine cures this ‘virus.’ It just so happens this is the treatment used for radiation sickness!!”
https://factcheck.afp.com/cdc-does-not-add-flu-and-pneumonia-deaths-covid-19-toll,A Facebook post shared thousands of times claims the US Centers for Disease Control and Prevention lied about the number of deaths caused by COVID-19 by combining the count with pneumonia and influenza fatalities.
https://leadstories.com/hoax-alert/2020/05/fact-check-no-research-if-mouthwash-can-protect-against-covid-19.html,Research proves that commercial mouthwash could protect against COVID-19.
https://leadstories.com/hoax-alert/2020/05/fact-check-worker-exposes-cov-19-circuit-board-5g-tower.html,Telecommunications worker exposed circuit boards being installed in 5G towers bearing markings that read “COV-19”.
https://factcheck.afp.com/face-mask-recommendations-aimed-stopping-spread-covid-19,A post on Facebook criticizes the effectiveness of face masks in protecting the wearer from COVID-19 the disease caused by the novel coronavirus.
https://www.politifact.com/factchecks/2020/may/18/facebook-posts/fact-checking-whether-cannabis-may-prevent-covid-1/,“Cannabis may stop coronavirus from infecting people study finds.”
https://www.thejournal.ie/plandemic-debunked-5097120-May2020/,Claims made in the viral video Plandemic include: that the virus was “manipulated” in a laboratory setting; that hydroxychloroquine is “effective against these families of viruses” and that wearing a mask “activates” the virus.
https://checkyourfact.com/2020/05/13/fact-check-image-bill-gates-anthony-fauci-violating-social-distancing-guidelines-coronavirus/,The photo shows Microsoft co-founder Bill Gates and top White House coronavirus adviser Dr. Anthony Fauci violating social distancing guidelines.
https://checkyourfact.com/2020/05/13/fact-check-photo-joe-biden-gretchen-whitmer-violating-social-distancing-guidelines/,The photo shows former Vice President Joe Biden and Michigan Gov. Gretchen Whitmer violating social distancing guidelines on April 9.
https://checkyourfact.com/2020/05/13/fact-check-california-department-social-services-letter-coronavirus-testing-children/,The photo shows a letter purportedly from the California Department of Social Services that mandates coronavirus testing for participants of state assistance programs and warns that children may be removed from the household if someone tests positive.
https://www.politifact.com/factchecks/2020/jun/02/blog-posting/fact-checking-claims-pelosi-tried-add-abortion-fun/,Says Nancy Pelosi tried “once again” to include abortion funding in the latest coronavirus bill.
https://www.politifact.com/factchecks/2020/may/20/facebook-posts/no-gates-foundation-isnt-pushing-microchips-all-me/,“Due to the large number of people who will refuse the forthcoming COVID-19 vaccine because it will include tracking microchips the Gates Foundation is now spending billions to ensure that all medical and dental injections and procedures include the chips.”
https://www.factcheck.org/2020/05/false-perception-of-covid-19s-impact-on-the-homeless/,If COVID-19 was a serious illness it would have wiped out the homeless population in the U.S.
https://www.factcheck.org/2020/06/nuremberg-code-addresses-experimentation-not-vaccines/,“Vaccines are in direct violation of The Nuremberg Code.”
https://www.politifact.com/factchecks/2020/may/19/facebook-posts/no-fauci-wasnt-clinton-foundation-board-two-decade/,Anthony Fauci was on the Clinton Foundation board for 20 years and “currently serves on Gates Foundation.”
https://www.politifact.com/factchecks/2020/may/15/janel-brandtjen/yes-dentists-were-essential-under-wisconsins-safer/,Wisconsin Governor Tony Evers’ administration deemed dentists non-essential.
https://www.politifact.com/factchecks/2020/may/15/facebook-posts/claim-federal-contact-tracing-bill-not-covid-19-fa/,$100B contact tracing bill “is about controlling/tracking population not about coronavirus.”
https://leadstories.com/hoax-alert/2020/05/fact-check-the-united-states-is-not-the-only-country-on-earth-where-people-are-protesting-coronavirus-lockdown.html,United States the only country on Earth that is protesting being on lockdown amid the coronavirus outbreak.
https://www.factcheck.org/2020/05/u-s-isnt-the-only-country-with-lockdown-protests/,The U.S. is the only country on earth that is protesting being locked down.
https://leadstories.com/hoax-alert/2020/05/fact-check-video-of-police-forcing-a-family-out-of-home-in-handcuffs-not-tied-to-covid19-or-hr6666.html,Police violently forced a family from their home in the U.S. in handcuffs because they were in violation of House Resolution 6666.
https://www.politifact.com/factchecks/2020/may/14/mitch-mcconnell/evidence-counters-mcconnell-claim-obama-team-left-/,“Clearly the Obama administration did not leave any kind of game plan for something like this.”
https://checkyourfact.com/2020/05/11/fact-check-video-bodies-coronavirus-victims-washing-ashore-dumped-ocean/,The video shows the bodies of deceased COVID-19 victims washing ashore after some countries dumped them in the sea.
https://checkyourfact.com/2020/05/11/fact-check-white-south-africans-banned-receiving-government-aid-coronavirus-pandemic/,White South Africans have been banned from receiving government aid during the coronavirus pandemic.
https://www.politifact.com/factchecks/2020/may/13/chris-murphy/sen-chris-murphy-overstates-travel-china-after-tru/,President Donald Trump implemented “a travel ban that just didn’t work 400000 people got in from those countries that were subject to the restrictions.”
https://checkyourfact.com/2020/05/11/fact-check-video-mike-pence-empty-boxes-jimmy-kimmel/,Vice President Mike Pence was caught on a hot mic delivering empty boxes of personal protective equipment (PPE) to a Virginia health care center.
https://leadstories.com/hoax-alert/2020/05/fact-check-trump-did-not-tweet-obama-had-8-years-to-prepair-next-president-for-a-pandemic-and-failed.html,President Trump posted a tweet blaming President Obama for failing to prepare him for a pandemic and celebrating that there are still more people alive than dead.
https://factcheck.afp.com/misleading-article-warns-against-face-masks-during-covid-19-pandemic,An article that has been widely shared on social media warns healthy people against wearing face masks during the COVID-19 pandemic citing alleged risks
https://factcheck.afp.com/plandemic-video-peddles-falsehoods-about-covid-19,“Plandemic” — a slickly-edited 26-minute interview with a discredited researcher — has been widely shared on social media.
https://www.factcheck.org/2020/05/false-claim-of-forced-removals-under-contact-tracing-bill/,A U.S. House bill would give government the power to forcibly take your family members from your home and quarantine them.
https://www.washingtonpost.com/politics/2020/05/14/mcconnells-claim-that-obama-left-behind-no-game-plan-coronavirus-outbreak/,Senate Majority leader Mitch Connell said the Obama administration left no game plan for a pandemic.
https://www.politifact.com/factchecks/2020/may/19/facebook-posts/no-covid-19-wont-respond-antibiotics-despite-findi/,“Autopsies prove that COVID-19 is” a blood clot not pneumonia “and ought to be fought with antibiotics” and the whole world has been wrong in treating the “so-called” pandemic.
https://www.politifact.com/factchecks/2020/may/13/donald-trump/trumps-claim-covid-deaths-us-are-par-germanys-does/,“Germany and the United States are the two best in deaths per 100000 people which frankly to me that’s perhaps the most important number there is.”
https://www.politifact.com/factchecks/2020/may/27/facebook-posts/No-Nancy-Pelosi-does-not-oppose-remote-voting/,Nancy Pelosi said “Congress shall not vote remotely because it is not secure!” while also saying that “Americans should all vote for president by mail!”
https://www.factcheck.org/2020/05/fauci-didnt-invent-wont-profit-from-remdesivir/,Dr. Anthony Fauci is “pushing” remdesivir as a potential COVID-19 treatment drug because he “invented” it with Bill Gates and they stand to profit from it.
https://www.politifact.com/factchecks/2020/may/11/tweets/obama-isnt-first-ex-president-speak-ill-his-succes/,Barack Obama “is the first ex-president to ever speak against his successor.”
https://www.politifact.com/factchecks/2020/may/28/facebook-posts/theres-no-plot-microchip-people-during-covid-19-te/,“This is what Bill Gates and George Soros want to do… secretly stick you with a chip while testing you for the coronavirus… the Dems have a bill on the House floor ready to vote on it to require this.”
https://leadstories.com/hoax-alert/2020/05/fact-check-hr6666-the-bill-of-the-beast.html,House Resolution 6666 includes billions of dollars to fund forced quarantining for Americans who test positive for COVID-19.
https://www.politifact.com/factchecks/2020/may/13/facebook-posts/no-s-not-us-supreme-court-ruling/,Under an 1866 Supreme Court ruling stay-at-home orders are illegal in the United States and can be disregarded with impunity.
https://www.politifact.com/factchecks/2020/may/14/mike-turzai/pa-house-speaker-says-coronavirus-only-threatens-c/,“Guess what [children are] not at risk unless they have an underlying medical issue.”
https://www.politifact.com/factchecks/2020/may/08/blog-posting/mike-pence-didnt-pretend-carry-empty-boxes-ppe-cli/,American Vice-President Mike Pence was caught on a hot mic delivering empty boxes of PPE to a nursing home and pretended they were heavy.
https://leadstories.com/hoax-alert/2020/05/fact-check-oldies-will-have-to-die-tweets-trump.html,President Trump sent out a tweet that included the phrase “Oldies will have to die” in connection with lifting coronavirus restrictions.
